[2022-02-07 06:53:02,632] INFO       Loading Config Data
[2022-02-07 07:03:10,289] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 07:03:11,274] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 07:03:11,275] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 07:03:11,297] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 07:03:11,298] DEBUG      Wait for Play button
[2022-02-07 07:03:11,316] DEBUG      Found Play Btn
[2022-02-07 07:03:11,888] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 07:03:11,955] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 07:03:14,456] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 07:03:21,259] DEBUG      Found Match: A3_TOWN_1 (80.5% confidence)
[2022-02-07 07:03:21,260] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-07 07:03:21,503] INFO       Health Manager is now pausing
[2022-02-07 07:03:22,015] DEBUG      Will pickup: {'rejuv': 0, 'health': 5, 'mana': 1}
[2022-02-07 07:03:22,038] INFO       Buy pots at next possible Vendor
[2022-02-07 07:03:22,038] DEBUG      Traverse from a3_town_start to a3_ormus
[2022-02-07 07:03:30,045] DEBUG      Waiting for templates: ['SUPER_HEALING_POTION']
[2022-02-07 07:03:30,076] DEBUG      Found Match: SUPER_HEALING_POTION (99.4% confidence)
[2022-02-07 07:03:35,274] DEBUG      Waiting for templates: ['SUPER_MANA_POTION']
[2022-02-07 07:03:35,295] DEBUG      Found Match: SUPER_MANA_POTION (99.4% confidence)
[2022-02-07 07:03:37,843] DEBUG      Will pickup: {'rejuv': 0, 'health': 0, 'mana': 0}
[2022-02-07 07:03:37,888] INFO       Run Trav
[2022-02-07 07:03:37,888] DEBUG      Traverse from a3_ormus to a3_stash_wp
[2022-02-07 07:03:41,919] DEBUG      Select A3_WP (89.5% confidence)
[2022-02-07 07:03:47,296] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-07 07:03:47,305] INFO       Health Manager is now active
[2022-02-07 07:03:47,382] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-07 07:03:50,153] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-07 07:03:58,832] DEBUG      Traverse: [228, 229]
[2022-02-07 07:04:12,185] DEBUG      Drink mana potion in slot 3. HP: 93.6%, Mana: 46.5%
[2022-02-07 07:04:22,169] DEBUG      Took a screenshot of current loot
[2022-02-07 07:04:24,736] DEBUG      Traverse: [230]
[2022-02-07 07:04:25,917] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 07:04:25,949] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (100.0% confidence)
[2022-02-07 07:04:28,313] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 07:04:31,457] INFO       End game. Elapsed time: 81.17s
[2022-02-07 07:04:31,680] INFO       Starting game #9
[2022-02-07 07:04:31,681] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 07:04:32,682] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 07:04:32,683] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 07:04:32,704] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 07:04:32,705] DEBUG      Wait for Play button
[2022-02-07 07:04:32,722] DEBUG      Found Play Btn
[2022-02-07 07:04:33,279] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 07:04:33,345] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 07:04:35,973] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 07:04:42,193] DEBUG      Found Match: A3_TOWN_1 (80.3% confidence)
[2022-02-07 07:04:42,194] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-07 07:04:42,494] INFO       Health Manager is now pausing
[2022-02-07 07:04:42,933] DEBUG      Will pickup: {'rejuv': 0, 'health': 0, 'mana': 0}
[2022-02-07 07:04:42,980] INFO       Run Trav
[2022-02-07 07:04:42,980] DEBUG      Traverse from a3_town_start to a3_stash_wp
[2022-02-07 07:04:50,681] DEBUG      Select A3_WP (91.9% confidence)
[2022-02-07 07:04:55,558] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-07 07:04:55,644] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-07 07:04:55,650] INFO       Health Manager is now active
[2022-02-07 07:04:58,451] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-07 07:05:06,464] DEBUG      Traverse: [228, 229]
[2022-02-07 07:05:18,996] DEBUG      Drink mana potion in slot 3. HP: 88.0%, Mana: 47.5%
[2022-02-07 07:05:29,697] DEBUG      Took a screenshot of current loot
[2022-02-07 07:05:32,214] DEBUG      Traverse: [230]
[2022-02-07 07:05:36,251] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 07:05:36,280] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (93.1% confidence)
[2022-02-07 07:05:38,868] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 07:05:42,258] INFO       End game. Elapsed time: 70.58s
[2022-02-07 07:05:42,559] INFO       Starting game #10
[2022-02-07 07:05:42,560] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 07:05:43,505] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 07:05:43,506] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 07:05:43,517] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 07:05:43,518] DEBUG      Wait for Play button
[2022-02-07 07:05:43,535] DEBUG      Found Play Btn
[2022-02-07 07:05:44,060] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 07:05:44,125] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 07:05:46,687] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 07:05:54,315] DEBUG      Found Match: A3_TOWN_1 (80.2% confidence)
[2022-02-07 07:05:54,315] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-07 07:05:54,447] INFO       Health Manager is now pausing
[2022-02-07 07:05:55,073] DEBUG      Will pickup: {'rejuv': 0, 'health': 0, 'mana': 0}
[2022-02-07 07:05:56,637] INFO       Stashing items
[2022-02-07 07:05:56,637] DEBUG      Traverse from a3_town_start to a3_stash_wp
[2022-02-07 07:06:04,296] DEBUG      Select A3_STASH (74.2% confidence)
[2022-02-07 07:06:06,244] DEBUG      Searching for inventory gold btn...
[2022-02-07 07:06:06,447] DEBUG      Waiting for templates: ['INVENTORY_GOLD_BTN']
[2022-02-07 07:06:06,474] DEBUG      Found Match: INVENTORY_GOLD_BTN (100.0% confidence)
[2022-02-07 07:06:06,475] DEBUG      Found inventory gold btn
[2022-02-07 07:06:06,489] DEBUG      Skipping gold stashing
[2022-02-07 07:06:12,727] DEBUG      Check if stash is full
[2022-02-07 07:06:13,478] DEBUG      Done stashing
[2022-02-07 07:06:13,931] INFO       Running transmutes
[2022-02-07 07:06:13,932] DEBUG      Waiting for templates: ['INVENTORY_GOLD_BTN']
[2022-02-07 07:06:13,947] DEBUG      Found Match: INVENTORY_GOLD_BTN (100.0% confidence)
[2022-02-07 07:06:13,948] INFO       Skipping transmutes. Force: False, Game#: 10
[2022-02-07 07:06:14,997] INFO       Run Trav
[2022-02-07 07:06:14,997] DEBUG      Traverse from a3_stash_wp to a3_stash_wp
[2022-02-07 07:06:15,742] DEBUG      Select A3_WP (90.9% confidence)
[2022-02-07 07:06:21,336] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-07 07:06:21,421] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-07 07:06:21,830] INFO       Health Manager is now active
[2022-02-07 07:06:24,145] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-07 07:06:32,606] DEBUG      Traverse: [228, 229]
[2022-02-07 07:06:45,390] DEBUG      Drink mana potion in slot 3. HP: 89.8%, Mana: 44.6%
[2022-02-07 07:06:56,073] DEBUG      Took a screenshot of current loot
[2022-02-07 07:06:59,731] DEBUG      Traverse: [230]
[2022-02-07 07:07:00,172] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 07:07:00,190] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (100.0% confidence)
[2022-02-07 07:07:02,464] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 07:07:05,765] INFO       End game. Elapsed time: 83.20s
[2022-02-07 07:07:06,017] INFO       Starting game #11
[2022-02-07 07:07:06,018] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 07:07:07,017] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 07:07:07,018] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 07:07:07,044] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 07:07:07,044] DEBUG      Wait for Play button
[2022-02-07 07:07:07,061] DEBUG      Found Play Btn
[2022-02-07 07:07:07,472] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 07:07:07,535] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 07:07:10,112] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 07:07:16,074] DEBUG      Found Match: A3_TOWN_1 (80.1% confidence)
[2022-02-07 07:07:16,075] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-07 07:07:16,077] INFO       Health Manager is now pausing
[2022-02-07 07:07:16,828] DEBUG      Will pickup: {'rejuv': 0, 'health': 0, 'mana': 0}
[2022-02-07 07:07:16,886] INFO       Run Trav
[2022-02-07 07:07:16,887] DEBUG      Traverse from a3_town_start to a3_stash_wp
[2022-02-07 07:07:24,605] DEBUG      Select A3_WP (92.3% confidence)
[2022-02-07 07:07:29,631] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-07 07:07:29,715] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-07 07:07:29,775] INFO       Health Manager is now active
[2022-02-07 07:07:32,498] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-07 07:07:40,783] DEBUG      Traverse: [228, 229]
[2022-02-07 07:07:52,116] DEBUG      Drink health potion in slot 1. HP: 79.9%, Mana: 57.4%
[2022-02-07 07:07:53,819] DEBUG      Drink mana potion in slot 3. HP: 81.6%, Mana: 45.4%
[2022-02-07 07:08:04,334] DEBUG      Took a screenshot of current loot
[2022-02-07 07:08:08,264] DEBUG      Traverse: [230]
[2022-02-07 07:08:09,619] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 07:08:09,637] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (93.2% confidence)
[2022-02-07 07:08:12,245] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 07:08:15,677] INFO       End game. Elapsed time: 69.66s
[2022-02-07 07:08:16,046] INFO       Starting game #12
[2022-02-07 07:08:16,047] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 07:08:17,044] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 07:08:17,044] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 07:08:17,058] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 07:08:17,059] DEBUG      Wait for Play button
[2022-02-07 07:08:17,075] DEBUG      Found Play Btn
[2022-02-07 07:08:17,565] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 07:08:17,632] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 07:08:20,228] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 07:08:27,876] DEBUG      Found Match: A3_TOWN_1 (80.3% confidence)
[2022-02-07 07:08:27,877] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-07 07:08:28,081] INFO       Health Manager is now pausing
[2022-02-07 07:08:28,643] DEBUG      Will pickup: {'rejuv': 0, 'health': 0, 'mana': 0}
[2022-02-07 07:08:28,702] INFO       Run Trav
[2022-02-07 07:08:28,702] DEBUG      Traverse from a3_town_start to a3_stash_wp
[2022-02-07 07:08:36,355] DEBUG      Select A3_WP (91.7% confidence)
[2022-02-07 07:08:41,662] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-07 07:08:41,744] INFO       Health Manager is now active
[2022-02-07 07:08:41,748] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-07 07:08:44,531] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-07 07:08:54,038] DEBUG      Traverse: [228, 229]
[2022-02-07 07:09:05,051] DEBUG      Drink health potion in slot 1. HP: 78.2%, Mana: 65.5%
[2022-02-07 07:09:07,419] DEBUG      Drink mana potion in slot 3. HP: 85.6%, Mana: 49.8%
[2022-02-07 07:09:16,260] DEBUG      Drink health potion in slot 1. HP: 77.2%, Mana: 82.3%
[2022-02-07 07:09:19,603] DEBUG      Took a screenshot of current loot
[2022-02-07 07:09:22,154] DEBUG      Traverse: [230]
[2022-02-07 07:09:22,682] DEBUG      Drink health potion in slot 1. HP: 72.4%, Mana: 99.3%
[2022-02-07 07:09:26,304] DEBUG      Drink health potion in slot 1. HP: 72.7%, Mana: 91.1%
[2022-02-07 07:09:29,872] DEBUG      Drink health potion in slot 2. HP: 71.0%, Mana: 68.3%
[2022-02-07 07:09:33,442] DEBUG      Drink health potion in slot 2. HP: 76.1%, Mana: 51.1%
[2022-02-07 07:09:33,878] DEBUG      Drink mana potion in slot 3. HP: 77.5%, Mana: 49.5%
[2022-02-07 07:09:35,807] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 07:09:35,831] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (100.0% confidence)
[2022-02-07 07:09:38,361] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 07:09:41,112] INFO       End game. Elapsed time: 85.07s
[2022-02-07 07:09:41,505] INFO       Starting game #13
[2022-02-07 07:09:41,505] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 07:09:42,474] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 07:09:42,475] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 07:09:42,501] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 07:09:42,502] DEBUG      Wait for Play button
[2022-02-07 07:09:42,553] DEBUG      Found Play Btn
[2022-02-07 07:09:43,076] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 07:09:43,142] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 07:09:45,741] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 07:09:53,399] DEBUG      Found Match: A3_TOWN_1 (79.8% confidence)
[2022-02-07 07:09:53,400] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-07 07:09:53,731] INFO       Health Manager is now pausing
[2022-02-07 07:09:54,167] DEBUG      Will pickup: {'rejuv': 0, 'health': 6, 'mana': 1}
[2022-02-07 07:09:54,195] INFO       Buy pots at next possible Vendor
[2022-02-07 07:09:54,195] DEBUG      Traverse from a3_town_start to a3_ormus
[2022-02-07 07:10:02,670] DEBUG      Waiting for templates: ['SUPER_HEALING_POTION']
[2022-02-07 07:10:02,698] DEBUG      Found Match: SUPER_HEALING_POTION (99.4% confidence)
[2022-02-07 07:10:09,103] DEBUG      Waiting for templates: ['SUPER_MANA_POTION']
[2022-02-07 07:10:09,138] DEBUG      Found Match: SUPER_MANA_POTION (99.4% confidence)
[2022-02-07 07:10:12,128] DEBUG      Will pickup: {'rejuv': 0, 'health': 0, 'mana': 0}
[2022-02-07 07:10:12,163] INFO       Run Trav
[2022-02-07 07:10:12,163] DEBUG      Traverse from a3_ormus to a3_stash_wp
[2022-02-07 07:10:15,810] DEBUG      Select A3_WP (89.0% confidence)
[2022-02-07 07:10:21,103] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-07 07:10:21,189] DEBUG      Found Match: TRAV_0 (100.0% confidence)
[2022-02-07 07:10:21,581] INFO       Health Manager is now active
[2022-02-07 07:10:23,960] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-07 07:10:32,111] DEBUG      Traverse: [228, 229]
[2022-02-07 07:10:44,540] DEBUG      Drink mana potion in slot 3. HP: 99.9%, Mana: 48.4%
[2022-02-07 07:10:55,239] DEBUG      Took a screenshot of current loot
[2022-02-07 07:10:57,780] DEBUG      Traverse: [230]
[2022-02-07 07:10:59,735] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 07:10:59,774] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (93.2% confidence)
[2022-02-07 07:11:01,914] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 07:11:03,815] INFO       End game. Elapsed time: 82.31s
[2022-02-07 07:11:04,232] INFO       Starting game #14
[2022-02-07 07:11:04,233] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 07:11:05,222] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 07:11:05,222] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 07:11:05,243] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 07:11:05,244] DEBUG      Wait for Play button
[2022-02-07 07:11:05,261] DEBUG      Found Play Btn
[2022-02-07 07:11:05,751] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 07:11:05,817] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 07:11:08,351] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 07:11:15,972] DEBUG      Found Match: A3_TOWN_1 (80.2% confidence)
[2022-02-07 07:11:15,973] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-07 07:11:16,334] INFO       Health Manager is now pausing
[2022-02-07 07:11:16,727] DEBUG      Will pickup: {'rejuv': 0, 'health': 0, 'mana': 0}
[2022-02-07 07:11:16,789] INFO       Run Trav
[2022-02-07 07:11:16,789] DEBUG      Traverse from a3_town_start to a3_stash_wp
[2022-02-07 07:11:24,406] DEBUG      Select A3_WP (93.4% confidence)
[2022-02-07 07:11:29,632] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-07 07:11:29,734] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-07 07:11:30,018] INFO       Health Manager is now active
[2022-02-07 07:11:32,415] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-07 07:11:41,268] DEBUG      Traverse: [228, 229]
[2022-02-07 07:11:53,704] DEBUG      Drink mana potion in slot 3. HP: 97.7%, Mana: 47.5%
[2022-02-07 07:12:04,186] DEBUG      Took a screenshot of current loot
[2022-02-07 07:12:05,532] DEBUG      Traverse: [230]
[2022-02-07 07:12:06,778] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 07:12:06,801] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (93.1% confidence)
[2022-02-07 07:12:08,988] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 07:12:12,843] INFO       End game. Elapsed time: 68.61s
[2022-02-07 07:12:13,122] INFO       Starting game #15
[2022-02-07 07:12:13,122] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 07:12:14,111] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
